n,gamma
16417,15188.9561850079038460194291324409866
16418,15189.8760083237501406905781214332272
16419,15190.9958547140994980266045731726091
16420,15191.5566626468986057417524808569361
16421,15192.6660583095437604246121606155151
16422,15193.4362371382148605815962437035615
16423,15194.1947043718766341005018144080734
16424,15194.8056657058344357036160258681538
16425,15196.2214961131924365160812890536428
16426,15196.5717440563467544733502003897333
16427,15197.1199647004990573635686458893809
16428,15198.2756605320970867739813353669974
16429,15199.0964446729134584502041600564607
16430,15199.3119873197255729720573285543995
16431,15200.4287879641240100644998133977822
16432,15200.9055386219762825584844004124654
16433,15202.7428125573147593554118769359640
16434,15203.4273365909660217573506819977178
16435,15203.9448077677868762426721942852237
16436,15204.4796032074406380948266445972660
16437,15205.4040235296732909059525898977969
16438,15206.1902731881896768480124213016612
16439,15206.9048068611956100571415513211665
16440,15207.7343056611862266854896124758313
16441,15208.6614951941005127511504505134700
16442,15209.2919975830695413194418529880614
16443,15210.1229474919841145647641531155514
16444,15211.1659031050778176229091095278831
16445,15212.0707918242850592495628333715875
16446,15212.5530937007571505183031122974761
16447,15213.7030471357737672911172239695344
16448,15214.5375200081465052111932325425566
16449,15215.2348324207372660006373467430860
16450,15216.0321789002947494156051375053051
16451,15216.3263542068665143079301836055733
16452,15217.0923286478047500330104504867285
16453,15218.1104397189719158053790735269862
16454,15219.1530684906923873420946536297496
16455,15220.2155351416196917450365886692863
16456,15220.7140313833744116212857128419968
16457,15221.8912903472185932979571145968013
16458,15222.6007763966882813780387997968904
16459,15223.0692616762967875396084663294804
16460,15223.6285906274507903055365462099850
16461,15224.8655239020290192403598359216036
16462,15225.6534722405830835727108196336604
16463,15226.3823533022018095847415515017495
16464,15226.9713945186283886161077329804223
16465,15227.9490881818741847385503807263957
16466,15228.3754504782936904153599373247005
16467,15229.8255440789350632571253269138700
16468,15230.7350542709752137568557447537674
16469,15231.4196369026838258877027378356979
16470,15232.3180097163123454834531836661891
16471,15232.8129247215189466293504725019142
16472,15233.3446763734736804977398453624439
16473,15234.6215456926271688333273555946818
16474,15234.9439949155673549879068687539518
16475,15235.7612581548769668768916877588818
16476,15236.6019953903076037077328549867423
16477,15238.0876223035755045737376817209480
16478,15238.7452517838982239091993096637690
16479,15239.1787913484656588184360286995830
16480,15240.1529302495751696746521790783788
16481,15240.7706267449044642531059776688195
16482,15241.9330114905330102677823800785171
16483,15242.6680332171946931557492893226535
16484,15243.3566048573305561923416462867365
16485,15243.8235871123528600941095794338211
16486,15244.8241765383948606875341873527376
16487,15245.6766248846875303898246609520936
16488,15246.0142214693916046872174964064125
16489,15247.6299109535311195107005127342799
16490,15248.3705415810857583811586417230494
16491,15249.2181718257469290902970221447742
16492,15250.0260577134721595150622106920744
16493,15250.5612919943830898206693909762370
16494,15251.4268536310853704080038726743751
16495,15251.7993805625890394268595265161104
16496,15252.6774234989690867637903694384033
16497,15254.0821799807024345228465677207875
16498,15254.5902753016208364727676483806204
16499,15255.0550414993182461944009730873809
16500,15256.2414661235433006450808747699655
16501,15257.1898886850627656268745737904634
16502,15257.9542103302164582025729061662929
16503,15258.8068580065374805904541565388141
16504,15259.3146472160432891319477562474253
16505,15260.5760622902582512755175670548143
16506,15261.0162663610814266041996729368480
16507,15261.8949672382911217667652025327992
16508,15262.5344561906683949824767328977495
16509,15262.8068115460677513173749445506718
16510,15264.1282823467553572815567536930833
16511,15265.1973873678098840710939103734585
16512,15266.3204071560897376927888491165610
16513,15266.9485449467291172073846414230071
16514,15267.6267136318677285053929426588932
16515,15268.0199910097017413771705888459863
16516,15269.2787759468406950206621410770820
16517,15269.7666833745578078686802394722609
16518,15270.6889242262041183513841470214247
16519,15271.5378694047557191295881109092289
16520,15272.1206018265884381965487476216976
16521,15272.9912067758065082637869707224304
16522,15274.0727701553441816194478801960489
16523,15274.6467987596427704755214258340421
16524,15275.4006328043537948359877309607283
16525,15276.9687566625485835082699798723918
16526,15277.4551170527894649269714875435562
16527,15277.9015695881581443816187527281354
16528,15278.8001842015409607447242944212585
16529,15279.2925812099494549921632132108374
16530,15280.4121094307821635760182010637455
16531,15280.7691362470430194684060061826541
16532,15281.9081103136977438542925564568803
16533,15282.7761923819847293792590926868081
16534,15283.8587101969700762299791515682744
16535,15284.7963575943370353502002386557339
16536,15285.1529513838393805635868461271870
16537,15286.1884300501184334634383818946282
16538,15286.6289372959911119095326556331008
16539,15287.6590300241980105377332447787804
16540,15288.5449893474174506299008420892422
16541,15289.3487932156025222627559537641199
16542,15290.0681737814678681560833852570680
16543,15290.5423146415356879290445828070441
16544,15291.1446489963880512874162109337308
16545,15292.6092690846800191155276482456759
16546,15293.7264008876790650760404999342651
16547,15294.3089370177879543631284346664623
16548,15294.8062795724160641475308217787080
16549,15296.0717866414368994121167356630857
16550,15296.5208097673112583837349211837164
16551,15297.1451352362299564536496018239533
16552,15297.7927639546775643453124939929216
16553,15298.7565708791042139845893421296784
16554,15299.5751301067928925925601089381387
16555,15300.9190308231367746720439123222650
16556,15301.0952242797438153688648905763457
16557,15302.2655454803438693648791939208308
16558,15303.1124854620126425546207121942990
16559,15303.6796304244737322329666448800726
16560,15304.6818412070235553669714556755156
16561,15305.6348773423288589983670132865625
16562,15306.3962043285754609205119500509205
16563,15306.6543459046258671107678463410292
16564,15307.6031270236178741797944768404750
16565,15308.5000154275744469173220089693928
16566,15309.2033453826078677272397369728564
16567,15309.8191021394310735326851293143154
16568,15311.4782672421213347008975998169639
16569,15312.0927996581558364742916260989086
16570,15312.9865748320107450215775487247133
16571,15313.3997520611628064653279398256965
16572,15314.2297441471269634484309963211904
16573,15314.5546594154558906556874542651236
16574,15316.1211919193725684931921769627914
16575,15316.6420644831502807349341626327356
16576,15317.1520211473145948788678176694755
16577,15318.2496174297484054145102824647288
16578,15318.8756331115402663664506269617978
16579,15320.0377821747521106984687015987926
16580,15320.6903604877285131800993796302712
16581,15321.5737648599740729313237706220669
16582,15322.5973306679909820975050225941483
16583,15323.1308698203912664276939479763719
16584,15324.0634194610071759232253265025968
16585,15324.8242053517633782750174514710883
16586,15325.1816626154658611315270317943616
16587,15326.0735048287757756480513587327216
16588,15326.6240138540410190854851519947176
16589,15328.0557546280384417386057616675643
16590,15329.1668721694679079670833312825835
16591,15329.5786828373989165289751361998510
16592,15330.3773527675949017606183552636131
16593,15331.2939053865278150114517651863667
16594,15332.0446980950038635467999570230815
16595,15332.7399159689455226191623543852695
16596,15333.3417977952412813639312405561830
16597,15334.4105695098777724027983133650235
16598,15335.3674590406482098154323639850470
16599,15335.8177590230420930228294858939318
16600,15336.4201679972083522755059129304400
16601,15337.4290274442994912811074247956154
16602,15338.5066840516723975547517281774994
16603,15339.5354294310517652259062582986209
16604,15340.3735787443145523161813305675652
16605,15341.0677025880707027878055875133417
16606,15341.3580597688929906986311407170324
16607,15342.5464662970519790350334535899909
16608,15342.9779652064265051742812717386192
16609,15343.7196466606742896716399301271743
16610,15344.9077548720495571971297010605909
16611,15345.4367216985957469501815474035856
16612,15346.3610990839862597859372289336422
16613,15347.8186535447794700707354325845049
16614,15348.3301135481014271649568203567018
16615,15348.5558692186425024523744308767222
16616,15349.5536285144956228526586710074138
16617,15350.6789810335611642823290013624374
16618,15351.5513791022581678040584554140425
16619,15352.1510483523553394806319258375069
16620,15352.6922554314970989903291412542612
16621,15353.4270006862293510171903284605080
16622,15354.2264911144866507449082828547091
16623,15355.1741552303976903358526540076925
16624,15356.2582301740147077942383336961195
16625,15357.1762144956552439036985995537109
16626,15358.0912106844558537239735568596553
16627,15358.7625662790999422115604044551743
16628,15359.1904554065348214876487412645448
16629,15360.1566847567820880061598886561684
16630,15360.8982077232340840344363593726920
16631,15361.3027196791317546049315652862791
16632,15362.7141004280519392339583586833359
16633,15363.2915548798328484452675846343967
16634,15364.1444174431030233726187096527436
16635,15365.0288786601162901557503354290849
16636,15365.5698023495204278431732204869885
16637,15367.0900321310182316522917430456812
16638,15367.3195642600104156259262983504082
16639,15368.5273378313051698556432064522720
16640,15368.8730259031938738704260789170568
16641,15369.8607968992263930039538087407737
16642,15370.6150834221199258125465486902242
16643,15371.2994296029598002439786967919729
16644,15371.9557012323935794454100146178655
16645,15372.4308851755870828307270527753453
16646,15374.3401064006012261348395814951328
16647,15374.8500285363206985907758232819502
16648,15375.6708778262392621422317393483396
16649,15376.3128735100153809826922321860570
16650,15377.1022864731581841499918863873467
16651,15377.7122114458423279526476050057100
16652,15378.5395259585202398261995670799048
16653,15379.7212997493006734959034885233820
16654,15380.2268690828265118668635076829212
16655,15380.7861163123162106899911020014484
16656,15381.7404628188259903074495401741934
16657,15382.6913790254092441301449058386647
16658,15383.4464954067468086778363047056255
16659,15384.6083022120040328536877370733957
16660,15385.0255028281263669420422489201050
16661,15386.3556539297740840437259219622899
16662,15387.0413633625604560600787863778828
